lemma,poscode,surface
FG Schleswig-Holstein,3,FG Schleswig-Holstein,Finanzgericht Schleswig-Holstein,Finanzgerichts Schleswig-Holstein,Finanzgerichtes Schleswig-Holstein
FG Thüringen,3,FG Thüringen,Finanzgericht Thüringen,Finanzgerichts Thüringen,Finanzgerichtes Thüringen
KreisG Altentreptow,3,KreisG Altentreptow,Kreisgericht Altentreptow,Kreisgerichts Altentreptow,Kreisgerichtes Altentreptow
KreisG Annaberg,3,KreisG Annaberg,Kreisgericht Annaberg,Kreisgerichts Annaberg,Kreisgerichtes Annaberg
KreisG Apolda,3,KreisG Apolda,Kreisgericht Apolda,Kreisgerichts Apolda,Kreisgerichtes Apolda
KreisG Arnstadt,3,KreisG Arnstadt,Kreisgericht Arnstadt,Kreisgerichts Arnstadt,Kreisgerichtes Arnstadt
KreisG Auerbach (Vogtland),3,KreisG Auerbach (Vogtland),Kreisgericht Auerbach (Vogtland),Kreisgerichts Auerbach (Vogtland),Kreisgerichtes Auerbach (Vogtland)
KreisG Bad Langensalza,3,KreisG Bad Langensalza,Kreisgericht Bad Langensalza,Kreisgerichts Bad Langensalza,Kreisgerichtes Bad Langensalza
KreisG Bad Salzungen,3,KreisG Bad Salzungen,Kreisgericht Bad Salzungen,Kreisgerichts Bad Salzungen,Kreisgerichtes Bad Salzungen
KreisG Bautzen,3,KreisG Bautzen,Kreisgericht Bautzen,Kreisgerichts Bautzen,Kreisgerichtes Bautzen
KreisG Beeskow,3,KreisG Beeskow,Kreisgericht Beeskow,Kreisgerichts Beeskow,Kreisgerichtes Beeskow
KreisG Bernburg,3,KreisG Bernburg,Kreisgericht Bernburg,Kreisgerichts Bernburg,Kreisgerichtes Bernburg
KreisG Brandenburg,3,KreisG Brandenburg,Kreisgericht Brandenburg,Kreisgerichts Brandenburg,Kreisgerichtes Brandenburg
KreisG Burg,3,KreisG Burg,Kreisgericht Burg,Kreisgerichts Burg,Kreisgerichtes Burg
KreisG Chemnitz,3,KreisG Chemnitz,Kreisgericht Chemnitz,Kreisgerichts Chemnitz,Kreisgerichtes Chemnitz
KreisG Chemnitz-Land,3,KreisG Chemnitz-Land,Kreisgericht Chemnitz-Land,Kreisgerichts Chemnitz-Land,Kreisgerichtes Chemnitz-Land
KreisG Chemnitz-Stadt,3,KreisG Chemnitz-Stadt,Kreisgericht Chemnitz-Stadt,Kreisgerichts Chemnitz-Stadt,Kreisgerichtes Chemnitz-Stadt
KreisG Cottbus,3,KreisG Cottbus,Kreisgericht Cottbus,Kreisgerichts Cottbus,Kreisgerichtes Cottbus
KreisG Cottbus-Stadt,3,KreisG Cottbus-Stadt,Kreisgericht Cottbus-Stadt,Kreisgerichts Cottbus-Stadt,Kreisgerichtes Cottbus-Stadt
KreisG Döbeln,3,KreisG Döbeln,Kreisgericht Döbeln,Kreisgerichts Döbeln,Kreisgerichtes Döbeln
KreisG Dresden,3,KreisG Dresden,Kreisgericht Dresden,Kreisgerichts Dresden,Kreisgerichtes Dresden
KreisG Eberswalde,3,KreisG Eberswalde,Kreisgericht Eberswalde,Kreisgerichts Eberswalde,Kreisgerichtes Eberswalde
KreisG Eisenach,3,KreisG Eisenach,Kreisgericht Eisenach,Kreisgerichts Eisenach,Kreisgerichtes Eisenach
KreisG Eisenberg,3,KreisG Eisenberg,Kreisgericht Eisenberg,Kreisgerichts Eisenberg,Kreisgerichtes Eisenberg
KreisG Eisenhüttenstadt,3,KreisG Eisenhüttenstadt,Kreisgericht Eisenhüttenstadt,Kreisgerichts Eisenhüttenstadt,Kreisgerichtes Eisenhüttenstadt
KreisG Erfurt,3,KreisG Erfurt,Kreisgericht Erfurt,Kreisgerichts Erfurt,Kreisgerichtes Erfurt
KreisG Erfurt-Nord,3,KreisG Erfurt-Nord,Kreisgericht Erfurt-Nord,Kreisgerichts Erfurt-Nord,Kreisgerichtes Erfurt-Nord
KreisG Finsterwalde,3,KreisG Finsterwalde,Kreisgericht Finsterwalde,Kreisgerichts Finsterwalde,Kreisgerichtes Finsterwalde
KreisG Frankfurt/Oder,3,KreisG Frankfurt/Oder,Kreisgericht Frankfurt/Oder,Kreisgerichts Frankfurt/Oder,Kreisgerichtes Frankfurt/Oder
KreisG Freiberg,3,KreisG Freiberg,Kreisgericht Freiberg,Kreisgerichts Freiberg,Kreisgerichtes Freiberg
KreisG Fürstenwalde,3,KreisG Fürstenwalde,Kreisgericht Fürstenwalde,Kreisgerichts Fürstenwalde,Kreisgerichtes Fürstenwalde
KreisG Genthin,3,KreisG Genthin,Kreisgericht Genthin,Kreisgerichts Genthin,Kreisgerichtes Genthin
KreisG Gera,3,KreisG Gera,Kreisgericht Gera,Kreisgerichts Gera,Kreisgerichtes Gera
KreisG Gera-Stadt,3,KreisG Gera-Stadt,Kreisgericht Gera-Stadt,Kreisgerichts Gera-Stadt,Kreisgerichtes Gera-Stadt
KreisG Görlitz,3,KreisG Görlitz,Kreisgericht Görlitz,Kreisgerichts Görlitz,Kreisgerichtes Görlitz
KreisG Gotha,3,KreisG Gotha,Kreisgericht Gotha,Kreisgerichts Gotha,Kreisgerichtes Gotha
KreisG Greifswald,3,KreisG Greifswald,Kreisgericht Greifswald,Kreisgerichts Greifswald,Kreisgerichtes Greifswald
KreisG Grimma,3,KreisG Grimma,Kreisgericht Grimma,Kreisgerichts Grimma,Kreisgerichtes Grimma
KreisG Großenhain,3,KreisG Großenhain,Kreisgericht Großenhain,Kreisgerichts Großenhain,Kreisgerichtes Großenhain
KreisG Guben,3,KreisG Guben,Kreisgericht Guben,Kreisgerichts Guben,Kreisgerichtes Guben
KreisG Hagenow,3,KreisG Hagenow,Kreisgericht Hagenow,Kreisgerichts Hagenow,Kreisgerichtes Hagenow
KreisG Halle-Saalkreis,3,KreisG Halle-Saalkreis,Kreisgericht Halle-Saalkreis,Kreisgerichts Halle-Saalkreis,Kreisgerichtes Halle-Saalkreis
KreisG Halle-Stadt,3,KreisG Halle-Stadt,Kreisgericht Halle-Stadt,Kreisgerichts Halle-Stadt,Kreisgerichtes Halle-Stadt
KreisG Havelberg,3,KreisG Havelberg,Kreisgericht Havelberg,Kreisgerichts Havelberg,Kreisgerichtes Havelberg
KreisG Hildburghausen,3,KreisG Hildburghausen,Kreisgericht Hildburghausen,Kreisgerichts Hildburghausen,Kreisgerichtes Hildburghausen
KreisG Hoyerswerda,3,KreisG Hoyerswerda,Kreisgericht Hoyerswerda,Kreisgerichts Hoyerswerda,Kreisgerichtes Hoyerswerda
KreisG Ilmenau,3,KreisG Ilmenau,Kreisgericht Ilmenau,Kreisgerichts Ilmenau,Kreisgerichtes Ilmenau
KreisG Jena,3,KreisG Jena,Kreisgericht Jena,Kreisgerichts Jena,Kreisgerichtes Jena
KreisG Jena-Land,3,KreisG Jena-Land,Kreisgericht Jena-Land,Kreisgerichts Jena-Land,Kreisgerichtes Jena-Land
KreisG Jena-Stadt,3,KreisG Jena-Stadt,Kreisgericht Jena-Stadt,Kreisgerichts Jena-Stadt,Kreisgerichtes Jena-Stadt
KreisG Kamenz,3,KreisG Kamenz,Kreisgericht Kamenz,Kreisgerichts Kamenz,Kreisgerichtes Kamenz
KreisG Klötze,3,KreisG Klötze,Kreisgericht Klötze,Kreisgerichts Klötze,Kreisgerichtes Klötze
KreisG Königs Wusterhausen,3,KreisG Königs Wusterhausen,Kreisgericht Königs Wusterhausen,Kreisgerichts Königs Wusterhausen,Kreisgerichtes Königs Wusterhausen
KreisG Leipzig,3,KreisG Leipzig,Kreisgericht Leipzig,Kreisgerichts Leipzig,Kreisgerichtes Leipzig
KreisG Leipzig-Land,3,KreisG Leipzig-Land,Kreisgericht Leipzig-Land,Kreisgerichts Leipzig-Land,Kreisgerichtes Leipzig-Land
KreisG Leipzig-Stadt,3,KreisG Leipzig-Stadt,Kreisgericht Leipzig-Stadt,Kreisgerichts Leipzig-Stadt,Kreisgerichtes Leipzig-Stadt
KreisG Löbau,3,KreisG Löbau,Kreisgericht Löbau,Kreisgerichts Löbau,Kreisgerichtes Löbau
KreisG Magdeburg,3,KreisG Magdeburg,Kreisgericht Magdeburg,Kreisgerichts Magdeburg,Kreisgerichtes Magdeburg
KreisG Meiningen,3,KreisG Meiningen,Kreisgericht Meiningen,Kreisgerichts Meiningen,Kreisgerichtes Meiningen
KreisG Meißen,3,KreisG Meißen,Kreisgericht Meißen,Kreisgerichts Meißen,Kreisgerichtes Meißen
KreisG Merseburg,3,KreisG Merseburg,Kreisgericht Merseburg,Kreisgerichts Merseburg,Kreisgerichtes Merseburg
KreisG Mühlhausen,3,KreisG Mühlhausen,Kreisgericht Mühlhausen,Kreisgerichts Mühlhausen,Kreisgerichtes Mühlhausen
KreisG Nauen,3,KreisG Nauen,Kreisgericht Nauen,Kreisgerichts Nauen,Kreisgerichtes Nauen
KreisG Neubrandenburg,3,KreisG Neubrandenburg,Kreisgericht Neubrandenburg,Kreisgerichts Neubrandenburg,Kreisgerichtes Neubrandenburg
KreisG Neuruppin,3,KreisG Neuruppin,Kreisgericht Neuruppin,Kreisgerichts Neuruppin,Kreisgerichtes Neuruppin
KreisG Neustrelitz,3,KreisG Neustrelitz,Kreisgericht Neustrelitz,Kreisgerichts Neustrelitz,Kreisgerichtes Neustrelitz
KreisG Nordhausen,3,KreisG Nordhausen,Kreisgericht Nordhausen,Kreisgerichts Nordhausen,Kreisgerichtes Nordhausen
KreisG Oelsnitz (Vogtland),3,KreisG Oelsnitz (Vogtland),Kreisgericht Oelsnitz (Vogtland),Kreisgerichts Oelsnitz (Vogtland),Kreisgerichtes Oelsnitz (Vogtland)
KreisG Oranienburg,3,KreisG Oranienburg,Kreisgericht Oranienburg,Kreisgerichts Oranienburg,Kreisgerichtes Oranienburg
KreisG Oschatz,3,KreisG Oschatz,Kreisgericht Oschatz,Kreisgerichts Oschatz,Kreisgerichtes Oschatz
KreisG Osterburg,3,KreisG Osterburg,Kreisgericht Osterburg,Kreisgerichts Osterburg,Kreisgerichtes Osterburg
KreisG Perleberg,3,KreisG Perleberg,Kreisgericht Perleberg,Kreisgerichts Perleberg,Kreisgerichtes Perleberg
KreisG Pirna,3,KreisG Pirna,Kreisgericht Pirna,Kreisgerichts Pirna,Kreisgerichtes Pirna
KreisG Plauen,3,KreisG Plauen,Kreisgericht Plauen,Kreisgerichts Plauen,Kreisgerichtes Plauen
KreisG Pößneck,3,KreisG Pößneck,Kreisgericht Pößneck,Kreisgerichts Pößneck,Kreisgerichtes Pößneck
KreisG Potsdam-Land,3,KreisG Potsdam-Land,Kreisgericht Potsdam-Land,Kreisgerichts Potsdam-Land,Kreisgerichtes Potsdam-Land
KreisG Potsdam-Stadt,3,KreisG Potsdam-Stadt,Kreisgericht Potsdam-Stadt,Kreisgerichts Potsdam-Stadt,Kreisgerichtes Potsdam-Stadt
KreisG Prenzlau,3,KreisG Prenzlau,Kreisgericht Prenzlau,Kreisgerichts Prenzlau,Kreisgerichtes Prenzlau
KreisG Rathenow,3,KreisG Rathenow,Kreisgericht Rathenow,Kreisgerichts Rathenow,Kreisgerichtes Rathenow
KreisG Ribnitz-Damgarten,3,KreisG Ribnitz-Damgarten,Kreisgericht Ribnitz-Damgarten,Kreisgerichts Ribnitz-Damgarten,Kreisgerichtes Ribnitz-Damgarten
KreisG Roßlau,3,KreisG Roßlau,Kreisgericht Roßlau,Kreisgerichts Roßlau,Kreisgerichtes Roßlau
KreisG Rostock-Land,3,KreisG Rostock-Land,Kreisgericht Rostock-Land,Kreisgerichts Rostock-Land,Kreisgerichtes Rostock-Land
KreisG Rostock-Stadt,3,KreisG Rostock-Stadt,Kreisgericht Rostock-Stadt,Kreisgerichts Rostock-Stadt,Kreisgerichtes Rostock-Stadt
KreisG Rudolstadt,3,KreisG Rudolstadt,Kreisgericht Rudolstadt,Kreisgerichts Rudolstadt,Kreisgerichtes Rudolstadt
KreisG Saalfeld,3,KreisG Saalfeld,Kreisgericht Saalfeld,Kreisgerichts Saalfeld,Kreisgerichtes Saalfeld
KreisG Schleiz,3,KreisG Schleiz,Kreisgericht Schleiz,Kreisgerichts Schleiz,Kreisgerichtes Schleiz
KreisG Schönebeck,3,KreisG Schönebeck,Kreisgericht Schönebeck,Kreisgerichts Schönebeck,Kreisgerichtes Schönebeck
KreisG Schwedt,3,KreisG Schwedt,Kreisgericht Schwedt,Kreisgerichts Schwedt,Kreisgerichtes Schwedt
KreisG Schwerin,3,KreisG Schwerin,Kreisgericht Schwerin,Kreisgerichts Schwerin,Kreisgerichtes Schwerin
KreisG Schwerin-Stadt,3,KreisG Schwerin-Stadt,Kreisgericht Schwerin-Stadt,Kreisgerichts Schwerin-Stadt,Kreisgerichtes Schwerin-Stadt
KreisG Sebnitz,3,KreisG Sebnitz,Kreisgericht Sebnitz,Kreisgerichts Sebnitz,Kreisgerichtes Sebnitz
KreisG Seelow,3,KreisG Seelow,Kreisgericht Seelow,Kreisgerichts Seelow,Kreisgerichtes Seelow
KreisG Senftenberg,3,KreisG Senftenberg,Kreisgericht Senftenberg,Kreisgerichts Senftenberg,Kreisgerichtes Senftenberg
KreisG Sömmerda,3,KreisG Sömmerda,Kreisgericht Sömmerda,Kreisgerichts Sömmerda,Kreisgerichtes Sömmerda
KreisG Stendal,3,KreisG Stendal,Kreisgericht Stendal,Kreisgerichts Stendal,Kreisgerichtes Stendal
KreisG Stralsund,3,KreisG Stralsund,Kreisgericht Stralsund,Kreisgerichts Stralsund,Kreisgerichtes Stralsund
KreisG Strausberg,3,KreisG Strausberg,Kreisgericht Strausberg,Kreisgerichts Strausberg,Kreisgerichtes Strausberg
KreisG Suhl,3,KreisG Suhl,Kreisgericht Suhl,Kreisgerichts Suhl,Kreisgerichtes Suhl
KreisG Torgau,3,KreisG Torgau,Kreisgericht Torgau,Kreisgerichts Torgau,Kreisgerichtes Torgau
KreisG Weimar,3,KreisG Weimar,Kreisgericht Weimar,Kreisgerichts Weimar,Kreisgerichtes Weimar
KreisG Weißwasser,3,KreisG Weißwasser,Kreisgericht Weißwasser,Kreisgerichts Weißwasser,Kreisgerichtes Weißwasser
KreisG Wernigerode,3,KreisG Wernigerode,Kreisgericht Wernigerode,Kreisgerichts Wernigerode,Kreisgerichtes Wernigerode
KreisG Wismar,3,KreisG Wismar,Kreisgericht Wismar,Kreisgerichts Wismar,Kreisgerichtes Wismar
KreisG Wittenberg,3,KreisG Wittenberg,Kreisgericht Wittenberg,Kreisgerichts Wittenberg,Kreisgerichtes Wittenberg
KreisG Wolgast,3,KreisG Wolgast,Kreisgericht Wolgast,Kreisgerichts Wolgast,Kreisgerichtes Wolgast
KreisG Zerbst,3,KreisG Zerbst,Kreisgericht Zerbst,Kreisgerichts Zerbst,Kreisgerichtes Zerbst
KreisG Zossen,3,KreisG Zossen,Kreisgericht Zossen,Kreisgerichts Zossen,Kreisgerichtes Zossen
KreisG Zwickau-Stadt,3,KreisG Zwickau-Stadt,Kreisgericht Zwickau-Stadt,Kreisgerichts Zwickau-Stadt,Kreisgerichtes Zwickau-Stadt
LAG Baden-Württemberg,3,LAG Baden-Württemberg,Landesarbeitsgericht Baden-Württemberg,Landesarbeitsgerichts Baden-Württemberg,Landesarbeitsgerichtes Baden-Württemberg
LAG Berlin,3,LAG Berlin,Landesarbeitsgericht Berlin,Landesarbeitsgerichts Berlin,Landesarbeitsgerichtes Berlin
LAG Berlin-Brandenburg,3,LAG Berlin-Brandenburg,Landesarbeitsgericht Berlin-Brandenburg,Landesarbeitsgerichts Berlin-Brandenburg,Landesarbeitsgerichtes Berlin-Brandenburg
LAG Brandenburg,3,LAG Brandenburg,Landesarbeitsgericht Brandenburg,Landesarbeitsgerichts Brandenburg,Landesarbeitsgerichtes Brandenburg
LAG Bremen,3,LAG Bremen,Landesarbeitsgericht Bremen,Landesarbeitsgerichts Bremen,Landesarbeitsgerichtes Bremen
LAG Düsseldorf,3,LAG Düsseldorf,Landesarbeitsgericht Düsseldorf,Landesarbeitsgerichts Düsseldorf,Landesarbeitsgerichtes Düsseldorf
LAG Hamburg,3,LAG Hamburg,Landesarbeitsgericht Hamburg,Landesarbeitsgerichts Hamburg,Landesarbeitsgerichtes Hamburg
LAG Hamm,3,LAG Hamm,Landesarbeitsgericht Hamm,Landesarbeitsgerichts Hamm,Landesarbeitsgerichtes Hamm
LAG Hessen,3,LAG Hessen,Landesarbeitsgericht Hessen,Landesarbeitsgerichts Hessen,Landesarbeitsgerichtes Hessen
LAG Köln,3,LAG Köln,Landesarbeitsgericht Köln,Landesarbeitsgerichts Köln,Landesarbeitsgerichtes Köln
LAG Mecklenburg-Vorpommern,3,LAG Mecklenburg-Vorpommern,Landesarbeitsgericht Mecklenburg-Vorpommern,Landesarbeitsgerichts Mecklenburg-Vorpommern,Landesarbeitsgerichtes Mecklenburg-Vorpommern
LAG München,3,LAG München,Landesarbeitsgericht München,Landesarbeitsgerichts München,Landesarbeitsgerichtes München
LAG Niedersachsen,3,LAG Niedersachsen,Landesarbeitsgericht Niedersachsen,Landesarbeitsgerichts Niedersachsen,Landesarbeitsgerichtes Niedersachsen
LAG Nürnberg,3,LAG Nürnberg,Landesarbeitsgericht Nürnberg,Landesarbeitsgerichts Nürnberg,Landesarbeitsgerichtes Nürnberg
LAG Rheinland-Pfalz,3,LAG Rheinland-Pfalz,Landesarbeitsgericht Rheinland-Pfalz,Landesarbeitsgerichts Rheinland-Pfalz,Landesarbeitsgerichtes Rheinland-Pfalz
LAG Saarland,3,LAG Saarland,Landesarbeitsgericht Saarland,Landesarbeitsgerichts Saarland,Landesarbeitsgerichtes Saarland
LAG Sachsen,3,LAG Sachsen,Landesarbeitsgericht Sachsen,Landesarbeitsgerichts Sachsen,Landesarbeitsgerichtes Sachsen
LAG Sachsen-Anhalt,3,LAG Sachsen-Anhalt,Landesarbeitsgericht Sachsen-Anhalt,Landesarbeitsgerichts Sachsen-Anhalt,Landesarbeitsgerichtes Sachsen-Anhalt
LAG Schleswig-Holstein,3,LAG Schleswig-Holstein,Landesarbeitsgericht Schleswig-Holstein,Landesarbeitsgerichts Schleswig-Holstein,Landesarbeitsgerichtes Schleswig-Holstein
LAG Thüringen,3,LAG Thüringen,Landesarbeitsgericht Thüringen,Landesarbeitsgerichts Thüringen,Landesarbeitsgerichtes Thüringen
LAG Tübingen,3,LAG Tübingen,Landesarbeitsgericht Tübingen,Landesarbeitsgerichts Tübingen,Landesarbeitsgerichtes Tübingen
LG Aachen,3,LG Aachen,Landgericht Aachen,Landgerichts Aachen,Landgerichtes Aachen
LG Amberg,3,LG Amberg,Landgericht Amberg,Landgerichts Amberg,Landgerichtes Amberg
LG Ansbach,3,LG Ansbach,Landgericht Ansbach,Landgerichts Ansbach,Landgerichtes Ansbach
LG Arnsberg,3,LG Arnsberg,Landgericht Arnsberg,Landgerichts Arnsberg,Landgerichtes Arnsberg
LG Aschaffenburg,3,LG Aschaffenburg,Landgericht Aschaffenburg,Landgerichts Aschaffenburg,Landgerichtes Aschaffenburg
LG Augsburg,3,LG Augsburg,Landgericht Augsburg,Landgerichts Augsburg,Landgerichtes Augsburg
LG Aurich,3,LG Aurich,Landgericht Aurich,Landgerichts Aurich,Landgerichtes Aurich
LG Bad Kreuznach,3,LG Bad Kreuznach,Landgericht Bad Kreuznach,Landgerichts Bad Kreuznach,Landgerichtes Bad Kreuznach
LG Baden-Baden,3,LG Baden-Baden,Landgericht Baden-Baden,Landgerichts Baden-Baden,Landgerichtes Baden-Baden
LG Bamberg,3,LG Bamberg,Landgericht Bamberg,Landgerichts Bamberg,Landgerichtes Bamberg
LG Bautzen,3,LG Bautzen,Landgericht Bautzen,Landgerichts Bautzen,Landgerichtes Bautzen
LG Bayreuth,3,LG Bayreuth,Landgericht Bayreuth,Landgerichts Bayreuth,Landgerichtes Bayreuth
LG Berlin,3,LG Berlin,Landgericht Berlin,Landgerichts Berlin,Landgerichtes Berlin
LG Berlin,3,LG Berlin,Landgericht Berlin,Landgerichts Berlin,Landgerichtes Berlin
LG Berlin II,3,LG Berlin II,Landgericht Berlin II,Landgerichts Berlin II,Landgerichtes Berlin II
LG Berlin II,3,LG Berlin II,Landgericht Berlin II,Landgerichts Berlin II,Landgerichtes Berlin II
LG Bielefeld,3,LG Bielefeld,Landgericht Bielefeld,Landgerichts Bielefeld,Landgerichtes Bielefeld
LG Bochum,3,LG Bochum,Landgericht Bochum,Landgerichts Bochum,Landgerichtes Bochum
LG Bonn,3,LG Bonn,Landgericht Bonn,Landgerichts Bonn,Landgerichtes Bonn
LG Braunschweig,3,LG Braunschweig,Landgericht Braunschweig,Landgerichts Braunschweig,Landgerichtes Braunschweig
LG Bremen,3,LG Bremen,Landgericht Bremen,Landgerichts Bremen,Landgerichtes Bremen
LG Bückeburg,3,LG Bückeburg,Landgericht Bückeburg,Landgerichts Bückeburg,Landgerichtes Bückeburg
LG Chemnitz,3,LG Chemnitz,Landgericht Chemnitz,Landgerichts Chemnitz,Landgerichtes Chemnitz
LG Coburg,3,LG Coburg,Landgericht Coburg,Landgerichts Coburg,Landgerichtes Coburg
LG Cottbus,3,LG Cottbus,Landgericht Cottbus,Landgerichts Cottbus,Landgerichtes Cottbus
LG Darmstadt,3,LG Darmstadt,Landgericht Darmstadt,Landgerichts Darmstadt,Landgerichtes Darmstadt
LG Deggendorf,3,LG Deggendorf,Landgericht Deggendorf,Landgerichts Deggendorf,Landgerichtes Deggendorf
LG Dessau,3,LG Dessau,Landgericht Dessau,Landgerichts Dessau,Landgerichtes Dessau
LG Dessau-Roßlau,3,LG Dessau-Roßlau,Landgericht Dessau-Roßlau,Landgerichts Dessau-Roßlau,Landgerichtes Dessau-Roßlau
LG Detmold,3,LG Detmold,Landgericht Detmold,Landgerichts Detmold,Landgerichtes Detmold
LG Dortmund,3,LG Dortmund,Landgericht Dortmund,Landgerichts Dortmund,Landgerichtes Dortmund
LG Dresden,3,LG Dresden,Landgericht Dresden,Landgerichts Dresden,Landgerichtes Dresden
LG Duisburg,3,LG Duisburg,Landgericht Duisburg,Landgerichts Duisburg,Landgerichtes Duisburg
LG Düsseldorf,3,LG Düsseldorf,Landgericht Düsseldorf,Landgerichts Düsseldorf,Landgerichtes Düsseldorf
LG Ellwangen/Jagst,3,LG Ellwangen/Jagst,Landgericht Ellwangen/Jagst,Landgerichts Ellwangen/Jagst,Landgerichtes Ellwangen/Jagst
LG Erfurt,3,LG Erfurt,Landgericht Erfurt,Landgerichts Erfurt,Landgerichtes Erfurt
LG Essen,3,LG Essen,Landgericht Essen,Landgerichts Essen,Landgerichtes Essen
LG Flensburg,3,LG Flensburg,Landgericht Flensburg,Landgerichts Flensburg,Landgerichtes Flensburg
LG Frankenthal,3,LG Frankenthal,Landgericht Frankenthal,Landgerichts Frankenthal,Landgerichtes Frankenthal
LG Frankfurt/Main,3,LG Frankfurt/Main,Landgericht Frankfurt/Main,Landgerichts Frankfurt/Main,Landgerichtes Frankfurt/Main
LG Frankfurt am Main,3,LG Frankfurt am Main,Landgericht Frankfurt am Main,Landgerichts Frankfurt am Main,Landgerichtes Frankfurt am Main
LG Frankfurt/Oder,3,LG Frankfurt/Oder,Landgericht Frankfurt/Oder,Landgerichts Frankfurt/Oder,Landgerichtes Frankfurt/Oder
LG Freiburg,3,LG Freiburg,Landgericht Freiburg,Landgerichts Freiburg,Landgerichtes Freiburg
LG Fulda,3,LG Fulda,Landgericht Fulda,Landgerichts Fulda,Landgerichtes Fulda
LG Gera,3,LG Gera,Landgericht Gera,Landgerichts Gera,Landgerichtes Gera
LG Gießen,3,LG Gießen,Landgericht Gießen,Landgerichts Gießen,Landgerichtes Gießen
LG Görlitz,3,LG Görlitz,Landgericht Görlitz,Landgerichts Görlitz,Landgerichtes Görlitz
LG Göttingen,3,LG Göttingen,Landgericht Göttingen,Landgerichts Göttingen,Landgerichtes Göttingen
LG Greifswald,3,LG Greifswald,Landgericht Greifswald,Landgerichts Greifswald,Landgerichtes Greifswald
LG Hagen,3,LG Hagen,Landgericht Hagen,Landgerichts Hagen,Landgerichtes Hagen
LG Halle,3,LG Halle,Landgericht Halle,Landgerichts Halle,Landgerichtes Halle
LG Hamburg,3,LG Hamburg,Landgericht Hamburg,Landgerichts Hamburg,Landgerichtes Hamburg
LG Hanau,3,LG Hanau,Landgericht Hanau,Landgerichts Hanau,Landgerichtes Hanau
LG Hannover,3,LG Hannover,Landgericht Hannover,Landgerichts Hannover,Landgerichtes Hannover
LG Hechingen,3,LG Hechingen,Landgericht Hechingen,Landgerichts Hechingen,Landgerichtes Hechingen
LG Heidelberg,3,LG Heidelberg,Landgericht Heidelberg,Landgerichts Heidelberg,Landgerichtes Heidelberg
LG Heilbronn,3,LG Heilbronn,Landgericht Heilbronn,Landgerichts Heilbronn,Landgerichtes Heilbronn
LG Hildesheim,3,LG Hildesheim,Landgericht Hildesheim,Landgerichts Hildesheim,Landgerichtes Hildesheim
LG Hof,3,LG Hof,Landgericht Hof,Landgerichts Hof,Landgerichtes Hof
LG Ingolstadt,3,LG Ingolstadt,Landgericht Ingolstadt,Landgerichts Ingolstadt,Landgerichtes Ingolstadt
LG Itzehoe,3,LG Itzehoe,Landgericht Itzehoe,Landgerichts Itzehoe,Landgerichtes Itzehoe
LG Kaiserslautern,3,LG Kaiserslautern,Landgericht Kaiserslautern,Landgerichts Kaiserslautern,Landgerichtes Kaiserslautern
LG Karlsruhe,3,LG Karlsruhe,Landgericht Karlsruhe,Landgerichts Karlsruhe,Landgerichtes Karlsruhe
LG Kassel,3,LG Kassel,Landgericht Kassel,Landgerichts Kassel,Landgerichtes Kassel
LG Kempten,3,LG Kempten,Landgericht Kempten,Landgerichts Kempten,Landgerichtes Kempten
LG Kiel,3,LG Kiel,Landgericht Kiel,Landgerichts Kiel,Landgerichtes Kiel
LG Kleve,3,LG Kleve,Landgericht Kleve,Landgerichts Kleve,Landgerichtes Kleve
LG Koblenz,3,LG Koblenz,Landgericht Koblenz,Landgerichts Koblenz,Landgerichtes Koblenz
LG Köln,3,LG Köln,Landgericht Köln,Landgerichts Köln,Landgerichtes Köln
LG Konstanz,3,LG Konstanz,Landgericht Konstanz,Landgerichts Konstanz,Landgerichtes Konstanz
LG Krefeld,3,LG Krefeld,Landgericht Krefeld,Landgerichts Krefeld,Landgerichtes Krefeld
LG Landau/Pfalz,3,LG Landau/Pfalz,Landgericht Landau/Pfalz,Landgerichts Landau/Pfalz,Landgerichtes Landau/Pfalz
LG Landshut,3,LG Landshut,Landgericht Landshut,Landgerichts Landshut,Landgerichtes Landshut
LG Leipzig,3,LG Leipzig,Landgericht Leipzig,Landgerichts Leipzig,Landgerichtes Leipzig
LG Limburg,3,LG Limburg,Landgericht Limburg,Landgerichts Limburg,Landgerichtes Limburg
LG Lübeck,3,LG Lübeck,Landgericht Lübeck,Landgerichts Lübeck,Landgerichtes Lübeck
LG Lüneburg,3,LG Lüneburg,Landgericht Lüneburg,Landgerichts Lüneburg,Landgerichtes Lüneburg
LG Magdeburg,3,LG Magdeburg,Landgericht Magdeburg,Landgerichts Magdeburg,Landgerichtes Magdeburg
LG Mainz,3,LG Mainz,Landgericht Mainz,Landgerichts Mainz,Landgerichtes Mainz
LG Mannheim,3,LG Mannheim,Landgericht Mannheim,Landgerichts Mannheim,Landgerichtes Mannheim
LG Marburg,3,LG Marburg,Landgericht Marburg,Landgerichts Marburg,Landgerichtes Marburg
LG Meiningen,3,LG Meiningen,Landgericht Meiningen,Landgerichts Meiningen,Landgerichtes Meiningen
LG Memmingen,3,LG Memmingen,Landgericht Memmingen,Landgerichts Memmingen,Landgerichtes Memmingen
LG Mönchengladbach,3,LG Mönchengladbach,Landgericht Mönchengladbach,Landgerichts Mönchengladbach,Landgerichtes Mönchengladbach
LG Mosbach,3,LG Mosbach,Landgericht Mosbach,Landgerichts Mosbach,Landgerichtes Mosbach
